date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
20020711,sh.000001,1698.213,1712.199,1689.223,1696.94,1701.824,918741100,9282337045,3,0.010067,1,-0.286988,0
20020712,sh.000001,1696.644,1706.437,1693.211,1698.298,1696.94,808398700,8390500372,3,0.008845,1,0.080028,0
20020715,sh.000001,1696.808,1697.379,1685.538,1687.945,1698.298,799983900,8025674109,3,0.008753,1,-0.609612,0
20020716,sh.000001,1687.666,1704.769,1686.81,1691.623,1687.945,705637700,6945805680,3,0.007715,1,0.217904,0
20020717,sh.000001,1692.447,1702.236,1680.199,1701.718,1691.623,630034400,6253292763,3,0.006881,1,0.596762,0
20020718,sh.000001,1703.808,1711.686,1695.396,1704.912,1701.718,816779400,8109548621,3,0.008904,1,0.187691,0
20020719,sh.000001,1706.359,1714.09,1703.381,1713.861,1704.912,718322900,7453637036,3,0.007828,1,0.524894,0
20020722,sh.000001,1712.02,1712.33,1678.5,1681.01,1713.861,833387100,8274087668,3,0.009073,1,-1.91678,0
20020723,sh.000001,1676.904,1684.655,1670.379,1673.861,1681.01,654092600,6693794115,3,0.007119,1,-0.425283,0
20020724,sh.000001,1673.682,1679.663,1667.44,1672.4,1673.861,524849200,5297384221,3,0.00571,1,-0.087279,0
20020725,sh.000001,1675.473,1682.886,1662.38,1665.109,1672.4,526820700,5182105083,3,0.005729,1,-0.435961,0
20020726,sh.000001,1665.089,1670.23,1656.82,1665.089,1665.109,507634400,4861312682,3,0.005519,1,-0.001202,0
20020729,sh.000001,1654.925,1665.955,1647.265,1665.674,1665.089,483198300,4824133780,3,0.005247,1,0.035131,0
20020730,sh.000001,1666.579,1672.12,1656.852,1669.002,1665.674,588782900,6117257337,3,0.00639,1,0.199799,0
20020731,sh.000001,1667.623,1671.48,1649.007,1651.594,1669.002,510307400,5325009268,3,0.005536,1,-1.043016,0
20020801,sh.000001,1650.05,1659.97,1639.23,1653.01,1651.594,482500800,4698493544,3,0.005235,1,0.085736,0
20020802,sh.000001,1653.64,1662.72,1653.17,1661.87,1653.01,403184300,4067444460,3,0.004374,1,0.535991,0
20020805,sh.000001,1661.4,1661.58,1652.4,1653.96,1661.87,380347300,4085991622,3,0.004121,1,-0.475972,0
20020806,sh.000001,1652.942,1679.811,1649.893,1670.619,1653.96,678117200,6427125047,3,0.007343,1,1.007223,0
20020807,sh.000001,1670.173,1670.808,1663.927,1668.065,1670.619,349656100,3610395781,3,0.003786,1,-0.152882,0
20020808,sh.000001,1668.513,1675.302,1657.468,1659.802,1668.065,401309400,4062433494,3,0.004344,1,-0.495361,0
20020809,sh.000001,1658.443,1658.772,1642.771,1647.046,1659.802,463683800,4856738027,3,0.005014,1,-0.768524,0
20020812,sh.000001,1642.477,1642.593,1633.094,1634.566,1647.046,419616300,4343152704,3,0.004531,1,-0.757719,0
20020813,sh.000001,1633.677,1642.411,1633.547,1636.632,1634.566,292338700,3157477263,3,0.003155,1,0.126389,0
20020814,sh.000001,1636.889,1647.086,1635.287,1646.722,1636.632,296337300,3082671691,3,0.003198,1,0.616515,0
20020815,sh.000001,1646.616,1647.07,1632.133,1634.366,1646.722,320742300,3271647982,3,0.00346,1,-0.750344,0
20020816,sh.000001,1632.961,1652.98,1624.049,1646.792,1634.366,571630300,5366894600,3,0.006158,1,0.760296,0
20020819,sh.000001,1645.931,1650.086,1641.403,1644.301,1646.792,354075000,3515355061,3,0.003813,1,-0.151262,0
20020820,sh.000001,1644.616,1673.915,1644.248,1671.351,1644.301,806275700,7429759687,3,0.008684,1,1.645071,0
20020821,sh.000001,1671.991,1677.954,1668.364,1673.549,1671.351,624342700,6019225511,3,0.006719,1,0.13151,0
20020822,sh.000001,1672.696,1696.277,1672.427,1686.111,1673.549,888265700,9449429128,3,0.009534,1,0.750621,0
20020823,sh.000001,1686.296,1688.124,1679.115,1683.207,1686.111,549982200,6200475381,3,0.0059,1,-0.172227,0
20020826,sh.000001,1682.136,1682.316,1668.823,1670.685,1683.207,495181600,5366809560,3,0.005312,1,-0.743935,0
20020827,sh.000001,1670.627,1680.063,1670.112,1679.691,1670.685,613373000,7074299613,3,0.00658,1,0.539059,0
20020828,sh.000001,1680.754,1683.505,1675.525,1676.77,1679.691,559888000,6440210734,3,0.005997,1,-0.173902,0
20020829,sh.000001,1676.858,1680.173,1665.724,1667.318,1676.77,435036400,4472174793,3,0.004659,1,-0.563704,0
20020830,sh.000001,1666.979,1669.14,1664.822,1666.618,1667.318,395075400,4261461796,3,0.004228,1,-0.041981,0
20020902,sh.000001,1666.341,1669.905,1663.172,1668.774,1666.618,344460700,3720359891,3,0.003685,1,0.129364,0
20020903,sh.000001,1669.585,1680.279,1669.577,1674.07,1668.774,386772100,4261109004,3,0.004138,1,0.317353,0
20020904,sh.000001,1674.453,1675.965,1662.489,1663.972,1674.07,395059700,4101158749,3,0.004227,1,-0.603195,0
20020905,sh.000001,1662.892,1662.899,1639.821,1641.807,1663.972,601619400,6143667034,3,0.006435,1,-1.332056,0
20020906,sh.000001,1639.888,1644.795,1629.928,1631.384,1641.807,539432300,5270246945,3,0.005764,1,-0.634848,0
20020909,sh.000001,1628.452,1628.452,1617.009,1621.582,1631.384,418260100,4152661736,3,0.004469,1,-0.60084,0
20020910,sh.000001,1620.282,1627.35,1619.33,1625.111,1621.582,351201600,3755117416,3,0.003742,1,0.217623,0
20020911,sh.000001,1645.931,1650.086,1641.403,1647.741,1625.111,435277600,4428352865,3,0.004637,1,1.392521,0
20020912,sh.000001,1619.94,1631.665,1614.599,1624.558,1647.741,342851800,3722187293,3,0.003651,1,-1.406955,0
20020913,sh.000001,1624.502,1626.069,1621.424,1625.759,1624.558,306182400,3362246194,3,0.003258,1,0.073931,0
20020916,sh.000001,1624.133,1624.137,1598.74,1604.083,1625.759,443823100,4617856295,3,0.004715,1,-1.333287,0
20020917,sh.000001,1603.457,1612.015,1593.981,1604.881,1604.083,428532900,4213629446,3,0.004557,1,0.049746,0
20020918,sh.000001,1603.613,1605.216,1593.526,1594.584,1604.881,342691600,3683156238,3,0.003643,1,-0.641605,0
20020919,sh.000001,1593.573,1623.653,1585.068,1619.354,1594.584,550508400,5682547733,3,0.005848,1,1.553384,0
20020920,sh.000001,1618.2,1618.2,1602.885,1604.913,1619.354,348524500,3891941013,3,0.003702,1,-0.891778,0
20020923,sh.000001,1602.276,1604.295,1597.287,1602.591,1604.913,249711700,2768257985,3,0.002652,1,-0.144682,0
20020924,sh.000001,1602.203,1602.285,1594.282,1596.732,1602.591,317503200,3327743462,3,0.003372,1,-0.365588,0
20020925,sh.000001,1595.806,1602.354,1590.494,1597.837,1596.732,357656200,3853787256,3,0.003799,1,0.069203,0
20020926,sh.000001,1597.854,1599.983,1586.53,1587.649,1597.837,405337800,4417021256,3,0.0043,1,-0.637611,0
20020927,sh.000001,1587.243,1591.837,1577.53,1581.618,1587.649,390558000,4187701850,3,0.004142,1,-0.37987,0
20021008,sh.000001,1577.052,1577.052,1558.476,1562.993,1581.618,262379100,2659837924,3,0.002783,1,-1.177592,0
20021009,sh.000001,1570.649,1571.523,1534.911,1535.366,1562.993,1693941100,7573820065,3,0.017458,1,-1.767575,0
20021010,sh.000001,1532.181,1542.564,1528.352,1530.407,1535.366,508701000,3587683527,3,0.005242,1,-0.322984,0
20021011,sh.000001,1532.136,1536.873,1521.911,1524.051,1530.407,610708600,4644885919,3,0.00628,1,-0.415312,0
20021014,sh.000001,1522.872,1532.63,1509.136,1531.676,1524.051,549646400,4097420885,3,0.005652,1,0.500311,0
20021015,sh.000001,1531.581,1534.58,1522.101,1524.728,1531.676,374174600,2974364563,3,0.003845,1,-0.453621,0
20021016,sh.000001,1524.908,1548.525,1524.908,1537.388,1524.728,499620200,4012776856,3,0.005135,1,0.830306,0
20021017,sh.000001,1537.965,1538.794,1511.398,1513.097,1537.388,416896200,3406702678,3,0.004284,1,-1.580011,0
20021018,sh.000001,1511.177,1523.831,1500.543,1519.539,1513.097,408733300,3541925504,3,0.0042,1,0.425742,0
20021021,sh.000001,1519.205,1525.256,1512.327,1524.925,1519.539,345668200,2947387177,3,0.003552,1,0.354457,0
20021022,sh.000001,1525.08,1553.865,1525.065,1548.104,1524.925,648189800,5563652368,3,0.00666,1,1.520006,0
20021023,sh.000001,1549.766,1550.088,1539.476,1548.965,1548.104,472996400,4165715359,3,0.004858,1,0.055614,0
20021024,sh.000001,1549.785,1550.431,1535.9,1536.52,1548.965,442275900,4208307248,3,0.004538,1,-0.803436,0
20021025,sh.000001,1535.796,1542.592,1517.415,1520.313,1536.52,529281100,4438120265,3,0.005431,1,-1.054788,0
20021028,sh.000001,1518.086,1518.601,1500.007,1502.716,1520.313,508270300,4087222648,3,0.005212,1,-1.157462,0
20021029,sh.000001,1501.381,1511.765,1488.679,1510.882,1502.716,464592900,4213726237,3,0.004759,1,0.543417,0
20021030,sh.000001,1511.112,1513.461,1498.448,1509.707,1510.882,374856600,3383481351,3,0.00384,1,-0.077764,0
20021031,sh.000001,1510.03,1521.871,1505.999,1507.496,1509.707,357921800,3154416254,3,0.003663,1,-0.146456,0
20021101,sh.000001,1507.383,1511.095,1498.213,1510.76,1507.496,358179500,3149422226,3,0.003665,1,0.216521,0
20021104,sh.000001,1516.22,1532.226,1515.072,1531.842,1510.76,490830500,4342407878,3,0.005022,1,1.395459,0
20021105,sh.000001,1533.81,1565.227,1532.288,1558.239,1531.842,1190034500,10528073650,3,0.012177,1,1.723218,0
20021106,sh.000001,1558.914,1559.225,1548.728,1552.561,1558.239,647949400,6151167798,3,0.00663,1,-0.364384,0
20021107,sh.000001,1554.043,1559.821,1546.265,1554.237,1552.561,640628200,5551289115,3,0.006553,1,0.107952,0
20021108,sh.000001,1569.999,1573.104,1517.391,1522.187,1554.237,940124400,7541349207,3,0.009613,1,-2.062108,0
20021111,sh.000001,1519.603,1526.132,1501.989,1504.403,1522.187,439872700,3855845289,3,0.004497,1,-1.168323,0
20021112,sh.000001,1504.576,1517.717,1481.161,1485.913,1504.403,806369900,6212785716,3,0.008243,1,-1.229058,0
20021113,sh.000001,1483.712,1491.236,1461.26,1490.464,1485.913,640030700,5324174352,3,0.006543,1,0.306278,0
20021114,sh.000001,1488.914,1489.14,1459.709,1460.795,1490.464,531664300,4954007423,3,0.005434,1,-1.990584,0
20021115,sh.000001,1455.98,1481.22,1451.392,1463.691,1460.795,600443900,5275652459,3,0.006137,1,0.198248,0
20021118,sh.000001,1463.724,1468.325,1447.491,1451.29,1463.691,412223600,3700765817,3,0.00421,1,-0.847242,0
20021119,sh.000001,1450.703,1464.763,1441.731,1462.174,1451.29,422837600,3710422808,3,0.004319,1,0.749947,0
20021120,sh.000001,1459.212,1459.212,1423.803,1425.843,1462.174,569387200,4812460552,3,0.005814,1,-2.48472,0
20021121,sh.000001,1421.233,1421.233,1389.289,1390.629,1425.843,682793700,5483245242,3,0.006971,1,-2.469696,0
20021122,sh.000001,1392.574,1408.999,1375.539,1395.497,1390.629,676739900,5403454271,3,0.00691,1,0.350052,0
20021125,sh.000001,1393.341,1403.513,1383.09,1398.438,1395.497,445881300,3416142871,3,0.004546,1,0.210752,0
20021126,sh.000001,1398.438,1408.793,1371.007,1371.167,1398.438,532251100,4174131370,3,0.005426,1,-1.950104,0
20021127,sh.000001,1365.824,1383.997,1353.139,1378.752,1371.167,725723500,5332974800,3,0.007394,1,0.553176,0
20021128,sh.000001,1378.142,1417.848,1372.381,1417.525,1378.752,794634100,6208716381,3,0.008097,1,2.812186,0
20021129,sh.000001,1420.429,1450.187,1409.2,1434.182,1417.525,1506471300,12267849142,3,0.015349,1,1.175075,0
20021202,sh.000001,1432.029,1432.029,1394.911,1395.675,1434.182,669514300,5663038844,3,0.00682,1,-2.684942,0
20021203,sh.000001,1391.718,1409.889,1388.513,1408.843,1395.675,522009800,4218664747,3,0.005313,1,0.943484,0
20021204,sh.000001,1414.887,1432.898,1406.613,1414.454,1408.843,769689100,6504122259,3,0.007833,1,0.398267,0
20021205,sh.000001,1411.89,1411.89,1395.079,1404.88,1414.454,478247000,3977073506,3,0.004867,1,-0.676867,0
20021206,sh.000001,1404.925,1416.997,1396.205,1405.525,1404.88,381721100,3308794721,3,0.003885,1,0.045913,0
20021209,sh.000001,1404.513,1410.794,1395.926,1400.867,1405.525,328326200,2787268691,3,0.00334,1,-0.331412,0
20021210,sh.000001,1400.558,1406.895,1383.569,1383.84,1400.867,517753300,4341947300,3,0.00525,1,-1.21546,0
20021211,sh.000001,1381.399,1383.152,1367.312,1379.195,1383.84,442720000,3643224197,3,0.004489,1,-0.335662,0
20021212,sh.000001,1378.817,1399.766,1378.813,1383.91,1379.195,437994400,3791909429,3,0.004439,1,0.341873,0
20021213,sh.000001,1375.779,1401.602,1367.934,1396.898,1383.91,559802800,4621435005,3,0.005674,1,0.938494,0
20021216,sh.000001,1397.721,1409.943,1392.888,1408.515,1396.898,649098600,5247327365,3,0.006579,1,0.831633,0
20021217,sh.000001,1409.173,1418.205,1403.584,1416.096,1408.515,581891800,4765673085,3,0.005898,1,0.538222,0
20021218,sh.000001,1416.671,1424.478,1409.835,1411.719,1416.096,635415800,5286673451,3,0.00644,1,-0.309086,0
20021219,sh.000001,1411.276,1414.288,1402.642,1413.597,1411.719,482584700,4208861785,3,0.00489,1,0.133033,0
20021220,sh.000001,1414.345,1431.364,1410.46,1427.936,1413.597,634338700,5348770329,3,0.006427,1,1.014362,0
20021223,sh.000001,1429.951,1439.85,1429.293,1430.199,1427.936,638550200,5474167526,3,0.006469,1,0.158476,0
20021224,sh.000001,1429.531,1431.124,1420.38,1430.827,1430.199,530686400,4605115453,3,0.005377,1,0.043914,0
20021225,sh.000001,1431.588,1433.787,1420.93,1421.515,1430.827,543468000,4680032385,3,0.005506,1,-0.650813,0
20021226,sh.000001,1419.965,1420.003,1382.358,1384.152,1421.515,865209800,7055430849,3,0.00876,1,-2.628396,0
20021227,sh.000001,1379.328,1389.328,1367.852,1382.971,1384.152,685797900,5690603823,3,0.006944,1,-0.085325,0
20021230,sh.000001,1379.737,1379.753,1358.433,1366.362,1382.971,634728300,5327514632,3,0.006427,1,-1.200957,0
20021231,sh.000001,1364.968,1370.526,1348.714,1357.654,1366.362,650583300,5833557422,3,0.006587,1,-0.637313,0
20030102,sh.000001,1347.433,1351.344,1317.468,1320.63,1357.654,506568900,3883362087,3,0.005129,1,-2.727061,0
20030103,sh.000001,1317.583,1323.628,1312.796,1319.868,1320.63,364926400,2723884223,3,0.003695,1,-0.057697,0
20030106,sh.000001,1319.688,1334.887,1311.684,1334.679,1319.868,585053800,3974558319,3,0.0059,1,1.122151,0
20030107,sh.000001,1335.632,1346.819,1326.191,1332.061,1334.679,654707500,4412252213,3,0.006585,1,-0.196146,0
20030108,sh.000001,1331.441,1373.116,1330.451,1372.067,1332.061,847733800,5581740245,3,0.008527,1,3.003314,0
20030109,sh.000001,1374.618,1402.286,1365.37,1397.384,1372.067,1618572600,11212998074,3,0.016281,1,1.845174,0
20030110,sh.000001,1398.377,1411.374,1384.63,1384.859,1397.384,1463915500,10557969826,3,0.014725,1,-0.896319,0
20030113,sh.000001,1381.87,1391.187,1378.647,1386.314,1384.859,787615400,5873750483,3,0.007922,1,0.105062,0
20030114,sh.000001,1386.897,1476.912,1386.592,1466.851,1386.314,3177711700,22789709603,3,0.031949,1,5.809433,0
20030115,sh.000001,1477.454,1485.795,1448.271,1459.92,1466.851,3254010600,21334485658,3,0.032716,1,-0.472503,0
20030116,sh.000001,1458.866,1486.059,1454.546,1485.618,1459.92,2134331100,15741847006,3,0.021454,1,1.760233,0
20030117,sh.000001,1488.265,1492.723,1472.96,1478.675,1485.618,1859338900,13392218426,3,0.01869,1,-0.467347,0
20030120,sh.000001,1475.711,1482.943,1458.117,1482.681,1478.675,1402357200,10670713928,3,0.014051,1,0.270917,0
20030121,sh.000001,1485.87,1489.551,1454.611,1454.891,1482.681,1315773000,9955829856,3,0.013177,1,-1.87431,0
20030122,sh.000001,1448.826,1463.938,1446.348,1460.53,1454.891,1025818800,7782394568,3,0.010274,1,0.387592,0
20030123,sh.000001,1460.249,1470.327,1448.701,1450.616,1460.53,976508700,7381637371,3,0.009775,1,-0.678799,0
20030124,sh.000001,1449.504,1483.557,1448.011,1479.07,1450.616,1313368900,9228928605,3,0.013147,1,1.96151,0
20030127,sh.000001,1481.609,1500.384,1480.967,1496.157,1479.07,1197443200,9355492744,3,0.011986,1,1.155255,0
20030128,sh.000001,1497.098,1502.432,1489.165,1500.639,1496.157,889204400,7256385025,3,0.008898,1,0.299571,0
20030129,sh.000001,1501.286,1508.588,1498.372,1499.815,1500.639,990554000,8114116749,3,0.009912,1,-0.054916,0
20030210,sh.000001,1499.166,1499.641,1477.517,1480.169,1499.815,667252600,5042780439,3,0.006677,1,-1.309895,0
20030211,sh.000001,1478.046,1492.894,1476.874,1492.764,1480.169,537487400,4380750123,3,0.005379,1,0.850923,0
20030212,sh.000001,1493.248,1510.985,1486.313,1510.671,1492.764,925605200,7500148058,3,0.009256,1,1.199586,0
20030213,sh.000001,1512.285,1519.29,1502.431,1504.338,1510.671,1106329500,9421266825,3,0.011063,1,-0.419218,0
20030214,sh.000001,1503.373,1515.255,1500.983,1510.95,1504.338,817431000,6995608971,3,0.008174,1,0.439525,0
20030217,sh.000001,1510.64,1514.636,1490.918,1496.523,1510.95,938417000,7749922195,3,0.009384,1,-0.95483,0
20030218,sh.000001,1495.141,1500.293,1488.827,1496.468,1496.523,659428000,5473906762,3,0.006592,1,-0.003671,0
20030219,sh.000001,1496.651,1511.132,1490.022,1510.803,1496.468,835274500,6596342042,3,0.00835,1,0.95792,0
20030220,sh.000001,1513.007,1517.766,1507.227,1509.486,1510.803,813632600,6999572610,3,0.008129,1,-0.087173,0
20030221,sh.000001,1508.077,1508.129,1476.415,1478.871,1509.486,975142900,7980211157,3,0.009742,1,-2.028173,0
20030224,sh.000001,1476.07,1488.072,1474.471,1481.936,1478.871,639279100,5641785124,3,0.006386,1,0.207257,0
20030225,sh.000001,1481.106,1511.649,1481.106,1511.275,1481.936,968951200,8477911375,3,0.00968,1,1.979774,0
20030226,sh.000001,1513.493,1515.457,1506.553,1513.175,1511.275,690790900,6301319290,3,0.006901,1,0.125723,0
20030227,sh.000001,1514.024,1524.751,1508.747,1513.704,1513.175,760375800,6662132602,3,0.007584,1,0.034955,0
20030228,sh.000001,1512.865,1514.502,1501.424,1511.932,1513.704,646578200,5963188604,3,0.006449,1,-0.117062,0
20030303,sh.000001,1511.585,1525.699,1511.045,1525.483,1511.932,877537800,8064160650,3,0.008753,1,0.896272,0
20030304,sh.000001,1527.449,1529.752,1517.859,1524.304,1525.483,795350200,7492838546,3,0.007931,1,-0.077292,0
20030305,sh.000001,1524.077,1524.123,1508.251,1517.179,1524.304,673754800,6170288994,3,0.006718,1,-0.467427,0
20030306,sh.000001,1516.601,1517.348,1494.241,1498.343,1517.179,845438400,7179470287,3,0.008425,1,-1.241511,0
20030307,sh.000001,1495.694,1502.428,1489.384,1493.093,1498.343,705580400,5819913722,3,0.007029,1,-0.350387,0
20030310,sh.000001,1492.209,1496.164,1467.639,1468.919,1493.093,747047200,6220774432,3,0.007442,1,-1.61906,0
20030311,sh.000001,1467.551,1473.955,1463.584,1469.548,1468.919,515564600,4598943682,3,0.005134,1,0.042823,0
20030312,sh.000001,1468.747,1475.287,1458.5,1475.008,1469.548,529337300,4574538832,3,0.005271,1,0.371549,0
20030313,sh.000001,1475.037,1477.858,1463.33,1464.649,1475.008,532861600,4667211703,3,0.005306,1,-0.702302,0
20030314,sh.000001,1464.992,1471.499,1461.351,1466.044,1464.649,495930100,4276278167,3,0.004938,1,0.095238,0
20030317,sh.000001,1465.144,1469.533,1453.368,1469.274,1466.044,632370300,5114043340,3,0.006297,1,0.220328,0
20030318,sh.000001,1468.986,1478.995,1458.979,1459.892,1469.274,597670900,5163435846,3,0.005951,1,-0.638552,0
20030319,sh.000001,1458.582,1475.844,1452.592,1469.96,1459.892,662217700,5647205271,3,0.006593,1,0.68964,0
20030320,sh.000001,1469.663,1477.253,1460.799,1464.54,1469.96,675681400,5679245072,3,0.006727,1,-0.368712,0
20030321,sh.000001,1464.184,1475.809,1461.915,1474.657,1464.54,534064500,4860613083,3,0.005317,1,0.690793,0
20030324,sh.000001,1474.591,1477.974,1470.435,1477.766,1474.657,472705400,4334155289,3,0.004706,1,0.210829,0
20030325,sh.000001,1478.053,1478.405,1461.754,1462.4,1477.766,572231300,4974811847,3,0.005691,1,-1.039811,0
20030326,sh.000001,1461.321,1465.425,1452.891,1456.271,1462.4,558287800,4953536123,3,0.005552,1,-0.419108,0
20030327,sh.000001,1455.439,1507.668,1447.014,1499.347,1456.271,1349538100,10967467874,3,0.013422,1,2.957969,0
20030328,sh.000001,1498.455,1508.263,1488.601,1491.941,1499.347,1316515300,11082297409,3,0.013088,1,-0.493949,0
20030331,sh.000001,1491.391,1511.22,1490.986,1510.578,1491.941,1050938500,8913051962,3,0.010446,1,1.249176,0
20030401,sh.000001,1513.001,1525.235,1508.844,1522.546,1510.578,1333173800,11606546833,3,0.013248,1,0.792281,0
20030402,sh.000001,1522.491,1525.769,1516.788,1521.32,1522.546,979096900,7778498412,3,0.009729,1,-0.080528,0
20030403,sh.000001,1521.356,1522.671,1510.512,1511.729,1521.32,829964100,7148891672,3,0.008247,1,-0.630436,0
20030404,sh.000001,1510.222,1521.783,1509.61,1521.128,1511.729,905401800,7626323359,3,0.008995,1,0.621742,0
20030407,sh.000001,1521.898,1530.371,1512.5,1515.132,1521.128,1186576700,9653115369,3,0.011785,1,-0.394187,0
20030408,sh.000001,1515.645,1523.947,1513.235,1520.551,1515.132,1494193000,11294889003,3,0.01483,1,0.357663,0
20030409,sh.000001,1519.985,1545.336,1510.344,1543.674,1520.551,2884447900,18579366397,3,0.028145,1,1.520694,0
20030410,sh.000001,1546.507,1559.869,1541.289,1551.18,1543.674,3211716300,24850131382,3,0.031208,1,0.486249,0
20030411,sh.000001,1552.004,1581.699,1548.529,1576.86,1551.18,2942231300,22233282985,3,0.028589,1,1.655509,0
20030414,sh.000001,1581.38,1616.654,1581.204,1616.072,1576.86,3657239900,29704321366,3,0.035475,1,2.486717,0
20030415,sh.000001,1619.95,1632.092,1606.726,1631.47,1616.072,3211677100,27446242358,3,0.031105,1,0.952801,0
20030416,sh.000001,1633.53,1649.603,1598.828,1606.24,1631.47,3909912700,33015484375,3,0.037867,1,-1.546457,0
20030417,sh.000001,1606.233,1621.229,1595.627,1613.604,1606.24,2840057500,22997551977,3,0.027481,1,0.458463,0
20030418,sh.000001,1616.905,1620.806,1596.668,1603.077,1613.604,2444729300,19536118614,3,0.023656,1,-0.652389,0
20030421,sh.000001,1598.504,1598.583,1557.121,1571.714,1603.077,2155321400,17399156346,3,0.020849,1,-1.956427,0
20030422,sh.000001,1570.574,1575.796,1563.589,1568.692,1571.714,1120284000,9806972585,3,0.010828,1,-0.192272,0
20030423,sh.000001,1568.133,1569.785,1540.067,1541.96,1568.692,1553742200,12625058377,3,0.015018,1,-1.704098,0
20030424,sh.000001,1538.58,1542.106,1492.904,1503.59,1541.96,1957435800,15650425377,3,0.01892,1,-2.488391,0
20030425,sh.000001,1501.569,1513.332,1481.068,1487.147,1503.59,1208538500,9895816612,3,0.011681,1,-1.093582,0
20030428,sh.000001,1483.466,1538.594,1473.266,1537.691,1487.147,2388194100,19275407043,3,0.022941,1,3.398727,0
20030429,sh.000001,1535.88,1535.88,1508.32,1509.313,1537.691,1853942800,15653447087,3,0.017809,1,-1.845498,0
20030430,sh.000001,1511.154,1539.573,1510.601,1521.444,1509.313,1889841000,15506754892,3,0.01814,1,0.803742,0
20030512,sh.000001,1522.981,1536.893,1511.871,1531.867,1521.444,1549740800,13076392196,3,0.01487,1,0.685071,0
20030513,sh.000001,1533.08,1534.803,1481.745,1485.307,1531.867,2253950600,17609896858,3,0.021628,1,-3.039424,0
20030514,sh.000001,1480.111,1523.324,1477.252,1522.924,1485.307,1817606100,13519935578,3,0.017437,1,2.532604,0
20030515,sh.000001,1524.499,1555.557,1516.425,1555.285,1522.924,2289862300,18266327493,3,0.021962,1,2.124931,0
20030516,sh.000001,1555.907,1560.724,1543.167,1554.452,1555.285,1603548800,13674729205,3,0.015373,1,-0.05356,0
20030519,sh.000001,1557.294,1563.107,1546.752,1555.447,1554.452,1347765700,11261229758,3,0.012921,1,0.064009,0
20030520,sh.000001,1553.691,1553.845,1530.667,1535.52,1555.447,1133097100,9169082115,3,0.010863,1,-1.281111,0
20030521,sh.000001,1534.601,1547.314,1530.046,1533.483,1535.52,908703200,7594697437,3,0.008712,1,-0.132658,0
20030522,sh.000001,1532.185,1546.393,1522.187,1546.113,1533.483,959390200,8130460738,3,0.009184,1,0.823616,0
20030523,sh.000001,1547.155,1571.689,1547.089,1560.955,1546.113,1827109400,15318020496,3,0.017522,1,0.95995,0
20030526,sh.000001,1563.205,1574.386,1561.04,1569.512,1560.955,1525362000,12322333186,3,0.014628,1,0.548191,0
20030527,sh.000001,1572.308,1575.626,1558.126,1568.341,1569.512,1416793700,11943883604,3,0.01358,1,-0.07461,0
20030528,sh.000001,1569.328,1576.624,1549.062,1551.811,1568.341,1510637700,12327754760,3,0.014469,1,-1.053974,0
20030529,sh.000001,1549.052,1568.542,1543.341,1568.156,1551.811,1481431800,13201451393,3,0.014186,1,1.053284,0
20030530,sh.000001,1570.92,1581.612,1567.28,1576.261,1568.156,1614687600,14361624603,3,0.01545,1,0.516848,0
20030602,sh.000001,1577.987,1578.868,1564.611,1576.528,1576.261,1166830300,10435779816,3,0.011139,1,0.016937,0
20030603,sh.000001,1577.078,1582.412,1561.082,1562.237,1576.528,1110301000,9857029202,3,0.010585,1,-0.906479,0
20030604,sh.000001,1560.667,1574.768,1546.621,1574.111,1562.237,1427534300,11358710261,3,0.013609,1,0.760058,0
20030605,sh.000001,1575.308,1575.635,1555.449,1556.249,1574.111,1184987300,9372022830,3,0.011297,1,-1.134732,0
20030606,sh.000001,1553.195,1557.763,1538.097,1538.92,1556.249,1052004000,8939566321,3,0.010022,1,-1.113509,0
20030609,sh.000001,1536.273,1548.141,1527.835,1530.215,1538.92,982743800,7675308826,3,0.009352,1,-0.565662,0
20030610,sh.000001,1529.533,1541.386,1529.515,1538.762,1530.215,679068800,5763121188,3,0.006457,1,0.558549,0
20030611,sh.000001,1540.716,1566.902,1540.704,1565.84,1538.762,1311754200,9219856179,3,0.012473,1,1.759727,0
20030612,sh.000001,1566.921,1569.126,1556.529,1562.106,1565.84,820729700,6731850730,3,0.007801,1,-0.238467,0
20030613,sh.000001,1562.609,1572.413,1560.301,1566.766,1562.106,978125800,7773022472,3,0.009266,1,0.298317,0
20030616,sh.000001,1568.188,1569.547,1555.372,1559.705,1566.766,804094100,6785720363,3,0.007605,1,-0.450676,0
20030617,sh.000001,1559.122,1564.945,1552.434,1557.175,1559.705,721334600,6256299111,3,0.006817,1,-0.162204,0
20030618,sh.000001,1556.894,1565.917,1552.829,1553.877,1557.175,872893200,6960588641,3,0.008241,1,-0.2118,0
20030619,sh.000001,1554.016,1557.376,1530.376,1538.754,1553.877,993741100,7680199292,3,0.009361,1,-0.973238,0
20030620,sh.000001,1537.498,1542.417,1528.301,1529.47,1538.754,664879500,5497994821,3,0.006263,1,-0.603349,0
20030623,sh.000001,1524.577,1524.909,1509.434,1511.365,1529.47,733954400,5783695953,3,0.00691,1,-1.183742,0
20030624,sh.000001,1509.107,1515.843,1504.724,1512.429,1511.365,636944900,5143549617,3,0.005995,1,0.070398,0
20030625,sh.000001,1512.487,1515.923,1498.958,1502.077,1512.429,682232600,5521081396,3,0.006415,1,-0.684457,0
